gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1,0,0,0,1.1312131778288477,0,1,0,2,2,2,0,0,0,2,0,0,-0.8397162735752363,0.05892546272313034
0,0,1,0,-0.015276646963033904,1,0,2,1,1,1,1,1,1,0,0,0,-1.5111103137352078,-0.7291386781846213
1,0,0,0,-1.0798743414126382,1,0,1,0,0,0,0,2,0,0,1,1,0.5196904711051018,-0.8078412455413773
1,0,1,1,0.2713458092349365,1,2,1,0,0,2,0,2,2,1,0,2,1.1678183811605196,0.6824698628845587
1,0,0,0,-1.2436586020971927,1,0,1,0,2,0,0,0,0,0,1,2,0.3285758309605555,-0.9484762374632613
1,0,0,0,1.5816198947113727,1,2,1,0,2,0,0,0,0,1,1,1,0.4714963444599552,1.4411917776694096
0,0,0,0,-1.2846046672683313,1,2,0,0,0,0,0,0,2,0,1,2,-0.15668916836298824,-0.9858831567600013
1,0,0,0,-1.2436586020971927,1,0,1,0,0,0,0,0,2,0,1,2,0.5097192724888646,-0.9324352313147479
0,0,1,1,1.6225659598825113,1,2,1,2,2,2,0,2,2,2,0,1,1.4902204697521892,2.5798822637159486
0,0,0,0,0.3532379395772137,1,2,0,0,0,2,2,0,2,1,1,2,0.12416625932769271,0.2589077583845558
1,1,1,0,-1.0389282762414995,1,2,1,0,0,0,0,0,0,0,1,2,0.33189956383263436,-0.798031043434022
1,1,1,0,0.10756154855038198,1,2,1,2,2,0,0,0,2,0,1,2,0.9866749396322104,0.47471010969658123
1,0,0,0,-0.05622271213417253,1,2,1,0,2,0,0,0,0,0,1,2,0.5180286046690623,0.06095820730393365
1,0,1,1,0.5170222002617683,1,2,2,1,1,1,1,1,1,2,0,3,-1.3432618036952146,-0.5315647429504521
1,0,0,0,-0.7113597548723906,1,2,1,0,0,0,0,2,2,0,1,2,0.9467901451672616,-0.3740712280377749
1,0,0,1,-0.22000697281872703,1,0,2,1,1,1,1,1,1,1,0,1,-1.489506050066694,-0.7681364410663378
0,1,1,0,-0.05622271213417253,1,2,1,0,0,2,0,2,0,1,1,2,0.8587112240571666,0.24054677200795158
0,0,1,1,0.3532379395772137,1,0,0,0,2,0,2,0,2,1,1,0,0.054367869014032504,0.19330755555406495
1,0,0,0,-0.547575494187836,1,0,2,1,1,1,1,1,1,1,0,3,-1.5310527109676821,-0.8890847436241373
0,0,1,1,-0.30189910316100427,0,1,0,2,2,2,0,2,2,0,1,1,-0.20820702788021367,-0.34844097027981963
0,0,1,1,-0.7113597548723906,1,2,1,0,2,2,0,2,2,0,1,0,1.3456380898167495,-0.3234293739160219
0,0,1,1,-1.2436586020971927,1,0,1,0,0,0,0,0,0,0,1,2,0.2255401119261046,-0.952475441475494
1,0,0,0,-0.8341979503858065,1,0,0,0,0,0,2,0,0,0,0,0,-0.48573872269881574,-0.7500847853868124
0,1,0,0,-0.38379123350328154,1,2,1,0,0,2,0,0,0,0,1,3,0.48146754307619233,-0.20144260401802946
0,0,1,1,-0.42473729867442017,1,0,2,1,1,1,1,1,1,0,0,3,-1.4944916493748124,-0.8355705330295099
1,0,1,1,1.5816198947113727,1,2,1,0,2,0,0,2,2,1,0,0,1.1860989119569545,2.1311097074040255
0,1,0,1,-0.09716877730531116,1,2,1,0,0,0,2,2,2,0,1,2,1.2110269084975473,0.30197101042787894
0,0,0,0,-1.2846046672683313,1,0,0,0,0,0,0,0,0,0,1,0,-0.6635584313550459,-0.9926221469463602
0,0,1,0,-0.5066294290166974,1,0,2,1,1,1,1,1,1,0,0,0,-1.5160959130433262,-0.8466401529749716
1,0,0,0,-1.2846046672683313,1,0,0,0,0,0,0,0,2,0,0,3,-0.30958088047862536,-0.9879159013408045
0,0,1,1,1.4587816991979567,1,2,0,0,2,2,2,2,2,2,0,0,0.6792296489648968,1.444506035138111
1,0,0,0,-0.7523058200435292,1,0,2,1,1,1,1,1,1,0,0,3,-1.4944916493748124,-0.8870740940931253
1,0,1,1,-1.2436586020971927,1,0,2,1,1,1,1,1,1,1,0,3,-1.4961535158108519,-0.9965992559088015
1,0,0,0,0.23039974406379785,1,2,0,2,2,2,2,0,0,0,0,2,0.16903665310076038,0.1619104898005698
1,0,0,0,-0.5885215593589747,1,0,2,1,1,1,1,1,1,1,0,3,-1.50280098155501,-0.8307317171252063
0,0,0,0,-0.05622271213417253,1,2,1,2,2,0,0,2,2,0,0,2,1.312400761095959,0.404094330563456
0,0,1,1,1.5816198947113727,1,0,0,2,2,2,2,0,0,2,0,1,-0.027063586351904714,0.9729534824913156
1,0,1,0,1.4178356340268181,1,2,1,2,2,2,0,2,2,1,0,1,1.4968679354963474,2.2277313601415587
1,0,1,0,1.6225659598825113,1,2,0,2,2,2,2,2,2,2,0,1,0.9118909500104315,1.957067000197634
1,1,1,0,-0.015276646963033904,1,2,1,0,2,2,0,2,2,0,0,0,1.3788754185375403,0.543359429398277
1,0,0,1,-1.1617664717549154,1,2,1,0,0,0,2,0,0,0,0,1,0.5296616697213389,-0.8655535155963593
0,0,1,0,-0.38379123350328154,1,0,0,0,0,0,2,2,0,1,0,0,-0.1616747676711068,-0.4171565751308895
0,0,1,1,1.3768895688556795,1,2,0,2,2,2,0,0,0,0,1,0,0.08594333129878373,0.979913423175588
1,1,0,0,1.0083749823154318,1,2,1,0,2,0,2,2,2,0,1,0,1.330681291892394,1.6009168926110122
0,0,0,0,0.1485076137215206,1,2,0,2,0,2,2,2,2,1,1,1,0.8238120289003366,0.46706522246877724
1,0,0,0,-0.7932518852146678,0,1,0,0,0,0,0,0,0,0,1,0,-1.3199956735906615,-0.8658186561938555
0,0,0,0,-0.9570361458992224,1,2,1,0,0,0,0,0,2,0,1,2,0.6127549915233155,-0.6574844317113032
0,0,1,1,-1.1208204065837768,1,0,1,0,0,0,0,2,0,0,1,2,0.5313235361573783,-0.8551025570450552
0,0,1,0,1.4178356340268181,1,2,0,0,2,2,2,2,2,2,0,0,0.7074813783775692,1.5876156726366253
1,0,0,0,-1.2846046672683313,1,0,1,0,0,0,0,0,0,0,1,2,0.16737478666472094,-0.9815746220506898
1,0,0,0,-1.1617664717549154,1,0,1,0,0,2,0,0,0,0,1,0,0.3302376973965949,-0.8702155711023323
0,0,0,0,-1.2846046672683313,1,0,1,0,0,0,0,0,0,0,1,2,0.18066971815303692,-0.981397861652359
0,0,1,1,-0.05622271213417253,1,0,2,1,1,1,1,1,1,0,1,3,-1.506124714427089,-0.721272840458904
1,0,0,0,-1.202712536926054,1,0,0,0,0,0,0,0,0,0,1,2,-0.7167381573083109,-0.9578224435249985
0,0,1,1,-1.1617664717549154,1,0,1,0,0,0,0,2,0,0,1,3,0.4665107451518369,-0.8800036781598962
0,0,1,0,0.025669418208104724,1,2,1,0,0,2,2,0,2,0,1,1,1.0016317375565664,0.31684097893745133
0,0,1,1,1.0493210474865704,1,2,2,1,1,1,1,1,1,2,0,1,-1.3199956735906615,-0.3452371880600752
1,0,1,1,-0.30189910316100427,1,2,2,1,1,1,1,1,1,0,1,0,-1.3116863414104638,-0.7708099420910901
1,0,0,0,-1.1617664717549154,1,2,1,0,0,0,0,0,0,0,1,2,0.3717843582975832,-0.8715412740898126
1,1,1,0,0.7626985912886,1,2,1,2,0,2,0,0,2,1,1,0,0.9567613437834992,1.1259617022963506
1,0,0,0,-0.547575494187836,0,1,0,0,0,0,0,0,0,0,1,0,-1.3199956735906615,-0.8054991702634952
0,0,1,0,-0.8751440155569451,1,0,0,0,0,0,0,0,0,0,1,2,-0.691810160767718,-0.7987159899775534
0,0,0,0,-0.3428451683321429,1,0,0,2,0,0,2,0,0,0,0,1,-0.2829910175019927,-0.4021098462229864
1,0,0,0,-0.5885215593589747,1,2,1,0,0,0,0,0,0,0,0,3,0.3086334337280813,-0.3995468204471909
0,0,0,0,-1.1617664717549154,0,1,0,0,0,0,0,0,0,0,1,3,-1.349909269439373,-0.9700189110098185
0,0,0,0,-0.8341979503858065,1,0,1,0,0,0,0,0,2,0,0,0,0.439920882175204,-0.5938506883122417
1,1,0,0,-0.547575494187836,1,2,1,0,2,0,0,2,0,0,1,2,0.77561790225519,-0.227735713269725
1,1,0,0,-0.05622271213417253,1,2,1,0,0,2,2,2,0,0,1,0,1.0548114635098311,0.25930546928079984
1,1,1,0,1.1721592429999863,1,2,0,0,2,0,0,0,2,1,0,0,-0.027063586351904714,0.7120993246547466
1,1,0,0,-0.997982211070361,1,0,1,0,0,0,0,0,0,0,1,2,0.16072732092056272,-0.759320516199593
0,0,1,1,0.6808064609463228,1,0,0,2,2,2,2,2,2,1,1,3,0.7423805735343993,0.9075963252085298
1,0,0,0,-1.1208204065837768,0,1,0,0,2,0,0,2,2,0,1,3,-0.46081072615822277,-0.8772638919857699
1,0,1,1,0.10756154855038198,1,2,0,0,0,0,2,2,2,1,1,0,0.2853673036235277,0.1634792383357549
1,0,1,0,1.540673829540234,1,2,1,2,2,2,2,2,2,1,0,1,1.6879825756408937,2.508979248935536
1,0,0,0,-1.2846046672683313,1,2,1,0,0,2,0,2,2,0,1,2,1.2160125078056663,-0.9676326456323538
0,0,0,0,-0.05622271213417253,1,0,1,2,0,2,2,0,0,0,0,2,0.7556755050227153,0.19138528622221834
0,1,0,0,-0.7932518852146678,1,0,1,0,0,2,0,0,0,0,1,2,0.3136190330361996,-0.5969219002332382
1,0,1,1,-0.17906090764758842,0,1,0,2,0,2,2,2,0,1,0,3,-0.46745819190238097,-0.39963520064635627
1,1,0,0,0.7217525261174614,1,2,0,2,2,0,0,2,0,0,1,0,0.18233158458907636,0.514127678524333
0,1,0,0,-0.42473729867442017,1,0,2,1,1,1,1,1,1,1,1,3,-1.489506050066694,-0.8281907863992021
1,0,1,1,0.1485076137215206,0,1,0,2,0,2,2,2,2,1,0,1,-0.13840863756655325,-0.025013631434173216
1,0,1,0,0.3122918744060751,1,2,1,0,2,2,0,2,2,1,1,0,1.3672423534852636,0.8340860945527389
1,0,1,1,-0.547575494187836,1,2,0,0,0,0,0,0,0,0,0,1,-0.4907243220069343,-0.6101347400084599
0,0,1,1,-1.1617664717549154,1,0,1,0,0,0,0,0,2,0,0,2,0.5313235361573783,-0.8786779751724157
0,0,0,0,0.10756154855038198,1,2,1,0,0,0,0,2,0,0,1,2,0.7174525769938063,0.32609880480002307
0,0,0,0,-0.5066294290166974,1,2,0,0,2,0,2,0,2,0,1,1,0.13413745794393028,-0.4069044720277074
1,0,0,0,-0.8751440155569451,1,0,2,1,1,1,1,1,1,2,0,3,-1.477872985014417,-0.9101855161748679
0,0,1,1,-0.9570361458992224,1,0,2,1,1,1,1,1,1,1,0,3,-1.4828585843225357,-0.9363018650282325
0,0,1,1,1.5816198947113727,1,2,1,2,2,2,0,2,0,2,1,1,1.134581052439729,2.1080866655214483
0,0,1,1,1.5816198947113727,1,0,2,1,1,1,1,1,1,2,0,0,-1.4878441836306542,-0.3983978778580412
0,0,0,0,1.5816198947113727,1,2,1,2,2,2,2,2,2,2,1,1,1.604889253838917,2.519783728283502
0,0,0,0,-0.05622271213417253,1,0,0,0,2,2,2,2,2,2,0,3,0.476481943768074,0.09105166511973976
0,1,0,0,-1.2846046672683313,1,0,1,0,0,0,0,0,0,0,1,2,0.15740358804848337,-0.9817071923494379
1,0,1,0,-0.05622271213417253,1,0,0,2,2,2,2,0,2,1,1,1,0.35350382750114845,0.05890336767333892
0,0,0,0,-1.2846046672683313,1,0,1,0,0,0,0,0,0,0,0,3,0.2006121153855116,-0.9811327210548629
1,0,0,0,-1.2846046672683313,1,0,1,0,0,0,0,0,0,0,0,3,0.1507561223043256,-0.9817955725486032
1,0,1,1,1.4178356340268181,1,2,0,2,0,2,0,2,2,2,1,2,0.49310060812846934,1.3266952296506815
0,1,1,0,0.435130069919491,1,2,1,2,2,0,0,2,0,0,1,2,0.985013073196171,0.8244305577939232
1,1,1,0,-0.4656833638455588,1,0,1,0,0,2,0,2,0,0,0,0,0.7207763098658851,-0.19174287715963084
0,0,1,0,1.1721592429999863,1,2,1,0,0,2,2,2,2,0,1,2,1.3788754185375403,1.9709647865163877
0,0,1,0,1.6225659598825113,1,2,2,1,1,1,1,1,1,2,0,0,-1.3366143379510567,-0.20376258424612026
1,0,1,1,-1.0798743414126382,1,2,2,1,1,1,1,1,1,2,0,3,-1.3116863414104638,-0.9447200789987333
0,0,1,1,0.5989143306040455,1,0,2,1,1,1,1,1,1,2,0,3,-1.4994772486829309,-0.5931436467189188
0,0,0,0,-0.3428451683321429,1,0,2,1,1,1,1,1,1,1,0,1,-1.4762111185783773,-0.779427011509713
1,0,0,0,0.2713458092349365,1,2,1,0,2,0,0,0,0,1,0,1,0.5496040669538136,0.4076958236794446
0,0,1,1,1.3359435036845408,1,2,2,1,1,1,1,1,1,2,1,0,-1.3150100742825428,-0.23977751540600573
0,0,0,0,-1.2846046672683313,1,0,1,0,0,2,0,2,0,0,1,1,0.6875389811450945,-0.974658871466
1,0,0,0,-1.0798743414126382,1,2,1,0,0,0,2,0,2,0,1,0,0.7673085700749923,-0.7816365164888471
0,1,1,0,0.9674289171442931,1,2,1,0,0,2,0,2,2,0,1,0,1.1894226448290337,1.5010914576537346
0,0,1,0,-0.38379123350328154,1,0,0,2,0,2,2,0,2,1,1,0,0.1291518586358115,-0.2658938642593705
1,0,1,0,0.06661548337924335,1,0,2,1,1,1,1,1,1,2,0,1,-1.489506050066694,-0.7124127254925764
1,0,0,0,-0.4656833638455588,1,0,2,1,1,1,1,1,1,0,0,1,-1.474549252142338,-0.8344436854901516
1,0,0,0,1.213105308171125,1,2,0,2,2,2,2,0,0,2,0,0,0.1507561223043256,0.8600919681571472
1,0,0,0,1.213105308171125,1,0,2,1,1,1,1,1,1,2,0,0,-1.4961535158108519,-0.45847431824069673
0,0,0,0,0.7626985912886,1,2,1,0,2,2,2,2,2,1,1,2,1.5500476614496124,1.5078083527903021
1,0,1,0,-0.5885215593589747,1,2,0,0,2,0,0,0,0,0,0,1,-0.268034219577637,-0.5375745964936968
0,0,0,0,0.06661548337924335,1,0,1,0,2,0,0,0,0,0,1,1,0.301985967983923,0.10309346725602049
0,0,1,0,1.1721592429999863,1,2,1,0,2,0,2,0,2,2,1,0,0.9800274738880522,1.5076978775413454
1,1,0,0,-1.2436586020971927,1,0,0,0,0,2,0,0,0,0,0,3,-0.49570992131505287,-0.9651359050059323
1,0,1,1,1.6225659598825113,1,2,0,2,0,0,0,0,0,2,0,0,-0.317890212658823,0.7478933053167186
0,0,1,0,0.8445907216308772,1,0,1,2,2,2,2,2,2,1,0,2,1.5168103327288216,1.5662497594883986
1,0,0,0,-1.0798743414126382,1,0,1,2,2,0,0,0,0,0,1,2,0.4681726115878763,-0.7937446037745018
0,0,0,0,-0.3428451683321429,1,2,1,2,0,0,2,0,0,0,1,2,0.6476541866801456,-0.15603727669682416
1,0,1,1,1.4587816991979567,1,2,0,0,2,0,2,0,2,2,0,1,0.19728838251343225,1.1351532430095486
0,0,1,1,0.5989143306040455,0,1,0,2,2,2,0,2,2,2,1,1,-0.1616747676711068,0.211005690436929
1,1,0,0,0.5989143306040455,1,0,1,2,0,0,0,0,2,0,0,3,0.6858771147090551,0.7738328937717528
0,0,1,1,0.1485076137215206,1,0,2,1,1,1,1,1,1,0,0,0,-1.5177577794793657,-0.7018512916923154
1,0,0,0,-0.9570361458992224,1,0,2,1,1,1,1,1,1,0,0,3,-1.4961535158108519,-0.9334516036051494
0,0,1,1,1.1721592429999863,1,2,1,2,2,2,0,0,2,1,1,1,1.1910845112650732,1.6471839268740798
1,0,1,0,1.6225659598825113,1,0,0,2,2,0,2,2,2,2,1,0,0.48146754307619233,1.529903402581643
0,0,1,1,0.10756154855038198,1,0,0,2,0,0,2,0,0,1,1,0,-0.32952327771109957,-0.16578119365480543
0,0,1,0,-0.30189910316100427,1,2,2,1,1,1,1,1,1,1,1,3,-1.2651540812013569,-0.6883070261702237
1,1,0,0,0.10756154855038198,1,2,1,0,0,2,0,2,2,0,1,2,1.2143506413696268,0.5325549500503114
0,0,1,1,-0.3428451683321429,0,1,0,2,2,2,0,2,2,1,0,2,-0.24144435660100433,-0.4080534146168571
1,0,1,0,0.9674289171442931,1,2,2,1,1,1,1,1,1,2,1,1,-1.3199956735906615,-0.42599459504742576
1,1,0,0,-0.2609530379898657,1,2,1,0,0,0,0,2,2,0,1,2,0.9550994773474593,0.04991068240826326
0,0,1,0,1.6225659598825113,1,2,1,2,0,0,0,0,0,2,0,0,0.5180286046690623,1.5229876519969534
0,0,0,0,0.18945367889265924,1,2,0,2,0,0,0,2,0,1,0,0,-0.0071211891194300336,0.025053751393004878
0,0,1,0,-1.0389282762414995,1,0,1,0,0,2,0,0,0,0,1,0,0.34187076244887193,-0.7928828968326395
1,0,0,0,-1.0389282762414995,1,2,1,0,0,0,0,0,0,0,0,2,0.290352902931646,-0.7826749838290401
1,0,0,0,1.4997277643690954,1,2,0,2,2,2,2,0,2,1,1,1,0.4565395465355993,1.3545570874375625
1,0,1,1,-0.997982211070361,1,0,2,1,1,1,1,1,1,2,0,1,-1.5044628479910496,-0.9572258771806322
0,0,1,1,-0.8341979503858065,0,1,0,0,0,0,2,0,0,1,0,1,-1.1504852971146289,-0.8494683193482633
1,0,1,1,0.4760761350906296,1,2,2,1,1,1,1,1,1,1,0,3,-1.3017151427942264,-0.5217324457933055
1,0,1,1,1.6225659598825113,1,2,0,2,2,2,2,0,2,2,0,1,0.5363091354654971,1.5284672243452058
1,0,0,0,0.9674289171442931,1,2,1,0,2,0,2,0,2,0,1,2,0.9833512067601315,1.2521023415551154
0,0,1,0,-0.9160900807280837,1,0,2,1,1,1,1,1,1,1,0,3,-1.4878441836306542,-0.9309769580285194
1,1,0,0,-1.2846046672683313,1,0,1,0,0,0,0,0,0,0,0,2,0.14078492368808804,-0.9819281428473513
1,0,1,1,0.5989143306040455,1,2,0,0,2,0,0,0,0,0,0,2,-0.3527894078156531,0.1091696059486392
1,0,0,0,0.4760761350906296,1,0,2,1,1,1,1,1,1,2,0,1,-1.477872985014417,-0.6123000548880113
1,0,0,0,-1.202712536926054,1,0,1,0,0,0,0,2,0,0,1,2,0.45321581366352043,-0.9055013656191034
0,0,0,0,-0.997982211070361,1,2,0,2,0,0,2,0,2,0,0,2,0.20892144756570927,-0.7633860053611995
1,0,0,0,-0.6704136897012519,1,0,2,1,1,1,1,1,1,0,1,1,-1.4712255192702588,-0.8665256977871784
1,0,1,1,1.6225659598825113,1,2,0,2,2,2,2,2,0,2,0,0,0.5795176628025248,1.5572570742233227
0,0,0,0,-1.2846046672683313,1,0,0,0,0,0,0,0,0,0,0,2,-0.6336448355063343,-0.992224436050116
0,1,1,0,1.5816198947113727,1,0,1,0,2,2,0,0,2,2,0,1,0.8171645631561782,1.8312798817355311
0,1,1,0,0.9674289171442931,1,2,0,2,2,2,2,0,0,1,1,1,0.11918066001957439,0.7613270955898538
0,0,1,1,-1.202712536926054,1,0,2,1,1,1,1,1,1,0,0,3,-1.5144340466072868,-0.9882915171872575
1,0,1,1,-0.8751440155569451,1,2,0,2,0,0,0,2,0,0,1,0,0.009497475240965298,-0.6928144163276572
0,0,0,0,1.1312131778288477,1,2,0,0,0,2,2,2,2,1,0,1,0.5213523375411412,1.1294527201633826
0,1,1,0,0.39418400474835236,1,2,1,2,0,2,0,2,2,1,1,0,1.3406524905086312,1.0199054632979148
0,0,0,0,-1.2436586020971927,1,0,0,2,0,0,0,0,0,0,0,3,-0.4624725925942622,-0.9580875841224945
0,0,0,0,-0.9570361458992224,1,0,2,1,1,1,1,1,1,0,1,1,-1.4762111185783773,-0.9472610097247375
1,0,0,0,-1.2846046672683313,1,2,1,0,0,0,0,0,0,0,1,2,0.340208896012832,-0.9792767368723904
1,0,1,1,0.8036446564597386,0,1,0,0,2,2,2,2,0,2,0,3,-0.4874005891348552,0.11615164168270296
1,1,0,0,0.10756154855038198,1,2,1,0,0,2,0,2,2,0,1,2,1.1362429188757683,0.48814389996971647
1,0,0,1,-0.5066294290166974,1,0,2,1,1,1,1,1,1,0,1,2,-1.5111103137352078,-0.8469715787218418
0,0,1,0,-0.7113597548723906,1,0,1,0,2,0,0,0,0,0,0,0,0.3485182281930297,-0.5199427467602068
1,0,0,0,-0.6294676245301133,1,0,1,0,0,0,0,0,0,0,1,2,0.19728838251343225,-0.4790889996960177
1,0,0,0,-0.09716877730531116,1,0,1,0,0,0,0,2,2,0,1,2,0.8437544261328107,0.20512840719243225
0,0,0,0,-1.2846046672683313,1,0,1,0,0,0,2,2,2,0,1,2,1.0298834669692383,-0.970107291208984
1,0,1,0,-0.9160900807280837,1,2,1,0,0,0,0,0,2,0,1,2,0.6775677825288574,-0.6345055799283088
0,0,0,0,-0.7932518852146678,1,0,1,0,0,0,0,0,0,0,1,3,0.1756841188449186,-0.6206298886593468
1,0,1,0,-1.1617664717549154,1,2,1,0,2,0,0,2,2,0,1,2,1.1744658469046778,-0.8267767032125563
0,1,0,0,-1.202712536926054,1,0,1,0,0,0,0,0,0,0,1,2,0.18399345102511627,-0.9220063678132351
0,0,0,0,1.090267112657709,1,2,0,2,2,2,2,0,2,1,0,1,0.49808620743658766,1.1025188544677385
0,0,0,0,-1.2436586020971927,1,0,1,0,0,0,0,0,0,0,0,0,0.16238918735660215,-0.948586712712218
0,0,1,1,-0.7523058200435292,1,0,1,0,0,0,0,0,2,0,1,0,0.5329854025934182,-0.5030400336698312
1,0,0,0,-1.2846046672683313,0,1,0,0,0,0,0,0,0,0,1,2,-1.3199956735906615,-1.0013496916139397
1,1,1,0,0.435130069919491,1,2,1,0,2,2,0,2,2,0,1,2,1.2675303673228917,0.9382200642193282
0,0,0,0,-0.6704136897012519,1,2,1,0,0,0,0,0,0,0,1,1,0.3285758309605555,-0.51340261202197
1,1,0,0,0.8445907216308772,0,1,0,0,2,2,0,2,2,0,1,2,-0.3461419420714949,0.24896498597845249
0,0,0,1,-1.1617664717549154,1,2,2,1,1,1,1,1,1,0,1,3,-1.310024474974424,-0.9752554378103664
0,0,0,0,-0.6704136897012519,1,0,1,0,2,0,0,0,0,0,0,0,0.340208896012832,-0.4765038788704309
0,0,0,0,0.435130069919491,1,0,0,0,2,0,2,0,0,1,0,2,-0.31290461335070424,0.06765300739070995
1,1,0,0,-0.997982211070361,1,2,1,0,0,2,0,0,0,0,1,2,0.5446184676456948,-0.7535316131542615
1,0,1,1,-1.0798743414126382,1,0,0,2,0,0,0,0,0,0,1,2,-0.5222997842916856,-0.8818154722427861
0,0,0,0,1.6225659598825113,1,2,1,0,2,2,2,2,2,2,1,0,1.5533713943216911,2.5283787026523328
0,0,1,1,1.1312131778288477,0,1,0,0,2,0,0,2,2,0,1,2,-0.5023573870592111,0.343929509981635
1,0,1,1,-1.32555073243947,1,0,2,1,1,1,1,1,1,1,1,3,-1.5011391151189704,
0,0,0,0,-1.2436586020971927,1,0,2,1,1,1,1,1,1,0,1,3,-1.489506050066694,-0.9951188875727817
0,0,1,0,0.9264828519731545,1,2,0,2,2,2,2,2,2,1,1,2,0.8404306932607318,1.1603415997716768
0,0,1,0,0.9674289171442931,1,0,1,0,0,2,2,2,2,0,1,2,1.1246098538234919,1.492894194181147
1,0,1,1,1.5816198947113727,1,2,1,0,2,0,2,0,0,2,1,2,0.6626109846045015,1.7062881850659162
1,0,0,0,-1.2436586020971927,1,2,0,0,0,0,0,0,2,0,0,0,-0.09353824379348603,-0.9601866138526719
0,0,1,0,1.2949974385134022,1,2,1,0,2,0,2,2,2,2,1,0,1.3472999562527894,1.9901432897352713
0,0,0,0,0.39418400474835236,1,0,0,2,2,2,2,0,2,1,0,1,0.3003241015478836,0.3841866907014581
1,1,1,0,-0.30189910316100427,1,2,1,2,0,0,0,0,2,1,1,2,0.8038696316678619,-0.05024617829588455
0,0,1,1,-1.1208204065837768,1,0,0,2,0,0,0,0,0,0,1,3,-0.5139904521114879,-0.9096994250794581
1,0,1,1,1.6225659598825113,1,2,1,2,2,2,2,2,2,2,1,0,1.7195580379256445,2.6718639559973
0,1,1,0,0.025669418208104724,1,2,1,0,2,0,0,0,0,0,1,0,0.5230142039771807,0.16144649375495157
1,1,1,0,-0.015276646963033904,1,2,1,0,0,0,0,0,2,0,0,2,0.6792296489648968,0.1634792383357549
1,0,1,1,-1.1208204065837768,1,0,2,1,1,1,1,1,1,1,0,3,-1.4878441836306542,-0.9748577269141222
0,0,1,0,-1.202712536926054,1,2,1,0,0,0,0,0,0,0,1,1,0.30697156729204134,-0.9117100746104703
0,1,1,0,-1.0798743414126382,1,2,1,0,0,0,0,0,2,0,1,2,0.6476541866801456,-0.8026047187408294
1,0,0,0,1.4997277643690954,1,2,1,0,0,2,2,2,2,2,1,0,1.383861017845659,2.234978536473119
0,0,0,0,-0.7932518852146678,1,0,1,0,0,0,0,0,2,0,1,2,0.5196904711051018,-0.5653480740814122
1,0,1,1,-0.42473729867442017,1,0,1,2,0,0,0,0,0,0,0,0,0.3368851631407531,-0.3169334292773677
1,0,1,0,1.1721592429999863,1,2,0,2,0,2,0,0,2,2,1,3,0.16737478666472094,0.8553194374022174
0,1,0,0,0.025669418208104724,0,1,0,2,2,2,0,2,2,0,1,0,-0.17995529846754157,-0.17963478987397605
1,0,1,0,0.3532379395772137,1,2,0,0,0,2,0,2,2,1,1,2,0.2704105056991718,0.31376976701645487
0,0,1,0,0.5170222002617683,1,2,1,2,2,2,2,2,2,1,0,3,1.6098748531470353,1.2112927845905088
1,1,1,0,1.540673829540234,1,2,0,2,2,2,2,2,2,2,0,1,0.8371069603886525,1.7862722653105698
1,0,1,1,0.9264828519731545,1,0,0,2,2,0,2,0,0,2,0,0,-0.24310622303704402,0.33374369202782705
1,0,1,1,0.8036446564597386,0,1,0,2,0,2,0,0,2,1,0,0,-0.6851626950235598,-0.006652645057569144
1,0,0,0,-1.202712536926054,0,1,0,0,0,2,0,2,0,0,1,3,-0.8214357427788015,-0.9546849464546281
0,0,0,0,-0.09716877730531116,1,2,1,0,2,0,0,2,2,0,1,2,1.1744658469046778,0.30608068968906843
1,1,0,0,1.540673829540234,0,1,0,0,0,0,0,2,2,1,1,2,-0.6519253663027691,0.4301002041678641
0,0,0,1,-0.9570361458992224,1,0,1,2,0,2,2,0,2,0,0,0,0.935157080114985,-0.6278991600406979
1,0,1,1,-0.4656833638455588,1,0,2,1,1,1,1,1,1,1,0,3,-1.4978153822468916,-0.857753963020016
0,0,1,1,0.9264828519731545,1,2,0,2,2,0,2,0,2,1,1,0,0.36181315968134614,0.8719128197955145
1,0,0,0,0.3532379395772137,1,2,0,0,0,2,0,0,2,1,0,3,0.0045118759328465095,0.10634143957534774
0,0,0,1,1.213105308171125,1,2,2,1,1,1,1,1,1,2,0,0,-1.2917439441779892,-0.28832033979758137
0,0,0,0,-1.2846046672683313,1,2,1,0,0,2,0,0,0,0,1,3,0.4881150088203505,-0.977310277440961
0,1,0,0,1.4178356340268181,1,2,0,0,2,0,0,0,0,0,0,2,-0.33118514414713923,0.6338386582938175
0,0,1,0,1.2540513733422636,1,2,0,2,2,0,0,2,2,1,1,1,0.49310060812846934,1.1025409495175293
1,0,1,0,0.23039974406379785,1,2,0,0,0,2,2,0,2,1,0,1,0.13746119081600916,0.16716911165090875
0,0,1,0,1.540673829540234,0,1,0,0,2,2,2,2,2,2,0,0,-0.23479689085684635,0.7725071907842723
1,0,1,1,0.23039974406379785,1,0,2,1,1,1,1,1,1,0,0,2,-1.5044628479910496,-0.6954879173524093
0,0,1,1,-1.1208204065837768,0,1,0,0,2,0,0,0,0,0,1,2,-1.1421759649344314,-0.9385776551567407
